Borehole ID,Document ID,Sub Borehole Layer,Latitude,Longitude,Top Depth,Bottom Depth,Description,USCS,Lithology,Distance_km,Color,Elevation,md
103,658,2,47.52862163,-122.3892437,13.0,17.5,"Gray, fine clay with sand, very plastic, dense, occasionally gravelly.",ML,Clay,14.666284770135206,blue,77,13.0
104,721,1,47.5780832,-122.4050972,0.0,0.5,Sandy topsoil,PT,Topsoil / vegetation,13.906893000865836,blue,13,0.0
104,721,2,47.5780832,-122.4050972,0.5,4.0,"Brown sand, trace of silt, fine-grained, moist, loose to medium dense.",SP,Sand,13.906893000865836,blue,13,0.5
104,721,3,47.5780832,-122.4050972,4.0,8.0,"Brown-gray, gravelly sand, coarse-grained, very wet, medium dense, becomes gray, non-gravelly, saturated.",SP,Gravelly sand,13.906893000865836,blue,13,4.0
104,721,4,47.5780832,-122.4050972,8.0,9.0,"Dark gray, slightly sandy silt, low elasticity, moist, very stiff.",ML,Silt,13.906893000865836,blue,13,8.0
105,721,1,47.57792567,-122.4051726,0.0,5.0,"Gray, gravelly, silty sand with organics, moist, loose to medium dense.",SM,Silty sand,13.915129715800706,blue,8,0.0
105,721,2,47.57792567,-122.4051726,5.0,8.0,"Brown sand, trace of silt, medium-grained, moist, loose to medium dense, lens of saturated silt.",SP,Sand,13.915129715800706,blue,8,5.0
105,721,3,47.57792567,-122.4051726,8.0,9.0,"Brown, gravelly sand, coarse-grained, saturated, medium dense.",SP,Gravelly sand,13.915129715800706,blue,8,8.0
105,721,4,47.57792567,-122.4051726,9.0,11.0,"Blue-gray, silty sand, fine to medium-grained, wet, medium dense.",SM,Silty sand,13.915129715800706,blue,8,9.0
106,731,1,47.59175255,-122.388573,0.0,1.0,"Very loose, dark brown, silty sand, moist",SM,Topsoil / vegetation,12.520291703035683,blue,73,0.0
106,731,2,47.59175255,-122.388573,1.0,3.5,"Soft to stiff, mottled tan, silty clay, moist to wet, iron-oxide stains.",CL,Fill,12.520291703035683,blue,73,1.0
106,731,3,47.59175255,-122.388573,3.5,6.0,"Dense, brown, silt, fine sand, moist to wet.",SM,Fill,12.520291703035683,blue,73,3.5
106,731,4,47.59175255,-122.388573,6.0,6.5,"Very dense, light brown, silty, fine sand, moist.",SM,Silty sand,12.520291703035683,blue,73,6.0
107,731,1,47.59177688,-122.3885942,0.0,8.0,"Very loose grading to medium dense, light brown, slightly silty to silty, fine sand, moist, trace of organics.",SM,Fill,12.52176473463793,blue,73,0.0
107,731,2,47.59177688,-122.3885942,8.0,9.0,"Very dense, silty, fine sand, moist.",SM,Silty sand,12.52176473463793,blue,73,8.0
108,731,1,47.59178615,-122.3885296,0.0,2.0,"Soft to medium stiff, mottled tan, gravelly, silty clay, moist, iron-oxide stains.",GC,Fill,12.516865237961548,blue,73,0.0
108,731,2,47.59178615,-122.3885296,2.0,6.0,"Loose to dense, brown, silty, fine sand, moist.",SM,Fill,12.516865237961548,blue,73,2.0
108,731,3,47.59178615,-122.3885296,6.0,6.5,"Very dense, light brown, silty, fine sand, moist.",SM,Fill,12.516865237961548,blue,73,6.0
109,732,1,47.59337809,-122.3872483,0.0,4.5,"Loose, dark brown to brown, silty, fine sand, moist, with layered fine, sandy silt, mottled with roots and organics.",SM,Silty sand,12.413978307592446,blue,71,0.0
109,732,2,47.59337809,-122.3872483,4.5,8.300000191,"Medium dense to dense, light brown, slightly silty, fine to medium sand, moist.",SP,Sand,12.413978307592446,blue,71,4.5
110,732,1,47.59322914,-122.3871336,0.0,5.0,"Very loose to loose, brown, silty, fine sand, moist, with fine roots and charcoal.",SM,Silty sand,12.40586783129674,blue,71,0.0
110,732,2,47.59322914,-122.3871336,5.0,9.0,"Medium dense to dense, light brown, silty, fine sand and slightly silty, fine to medium sand, moist.",SM-SP,Silty sand,12.40586783129674,blue,71,5.0
111,732,1,47.59323127,-122.3873404,0.0,1.5,"Loose, light brown, slightly silty, fine to medium sand, moist.",SP,Sand,12.421406051956296,blue,71,0.0
111,732,2,47.59323127,-122.3873404,1.5,5.5,"Medium dense to dense, light brown to gray, slightly silty, fine to medium sand, moist.",SP,Sand,12.421406051956296,blue,71,1.5
112,732,1,47.59339949,-122.3872815,0.0,2.5,"Very loose to loose, dark brown and brown, silty, fine sand to slightly silty, fine to medium sand, moist.",SM-SP,Silty sand,12.41640242642358,blue,71,0.0
112,732,2,47.59339949,-122.3872815,2.5,4.5,"Medium dense, light brown, fine to medium sand, moist.",SP,Sand,12.41640242642358,blue,71,2.5
113,732,1,47.59334376,-122.3873363,0.0,1.0,"Loose, brown, silty, fine sand, moist, with roots and topsoil",SM,Topsoil / vegetation,12.42070970027469,blue,71,0.0
113,732,2,47.59334376,-122.3873363,1.0,3.5,"Medium dense to dense, gray, fine to medium sand, moist.",SP,Sand,12.42070970027469,blue,71,1.0
114,732,1,47.59324125,-122.3874016,0.0,3.0,"Loose, light brown, silty, fine sand, moist to wet, mottled with scattered silt layers.",SM,Silty sand,12.42597168900878,blue,60,0.0
114,732,2,47.59324125,-122.3874016,3.0,4.5,"Medium dense to dense, light brown and gray-brown, silty, fine sand and fine to medium sand, moist.",SM-SP,Silty sand,12.42597168900878,blue,60,3.0
115,732,1,47.59324601,-122.3874463,0.0,15.0,"Loose to medium dense, brown and gray, silty, fine sand, moist, mixed with fine to medium sand and slightly clayey, fine, sandy silt, mottled with trace of charcoal.",SM,Fill,12.429315296320963,blue,60,0.0
115,732,2,47.59324601,-122.3874463,15.0,17.0,"Medium dense, light brown, silty, fine sand and fine, sandy silt, moist, laminated to layered.",SP,Silty sand,12.429315296320963,blue,60,15.0
116,732,1,47.59325338,-122.3874993,0.0,4.5,"Medium dense, brown and gray, silty, fine sand, moist, mottled with scattered organics.",SM,Fill,12.433273782937132,blue,60,0.0
116,732,2,47.59325338,-122.3874993,4.5,5.5,"Dense, gray, fine to coarse, sandy gravel, moist.",GP,Fill,12.433273782937132,blue,60,4.5
116,732,3,47.59325338,-122.3874993,5.5,8.5,"Medium dense, light brown, slightly silty, gravelly, fine sand, moist.",SP,Gravelly sand,12.433273782937132,blue,60,5.5
116,732,4,47.59325338,-122.3874993,8.5,11.0,"Medium dense to dense, light brown, slightly silty, fine sand and fine to medium sand, moist, faintly laminated.",SP,Sand,12.433273782937132,blue,60,8.5
117,732,1,47.59325546,-122.3875399,0.0,3.0,"Loose, dark brown, silty, fine sand mixed with topsoil and organics.",SM,Fill,12.436318577145938,blue,60,0.0
117,732,2,47.59325546,-122.3875399,3.0,4.5,"Medium dense and loose, light brown, fine sandy silt, mixed with silty, fine sand, moist, with charcoal and organics.",SM,Fill,12.436318577145938,blue,60,3.0
117,732,3,47.59325546,-122.3875399,4.5,13.0,"Loose to medium dense, light brown, slightly silty, fine to medium sand, moist.",SP,Sand,12.436318577145938,blue,60,4.5
118,732,1,47.59328285,-122.3877111,0.0,6.5,"Very loose to loose, light brown, slightly silty, fine to medium sand, moist.",SP,Sand,12.449093432854657,blue,50,0.0
118,732,2,47.59328285,-122.3877111,6.5,9.0,"Medium dense to dense, light brown, slightly silty, fine to medium sand, moist.",SP,Sand,12.449093432854657,blue,50,6.5
119,732,1,47.59346956,-122.387357,0.0,1.0,"Very loose, dark brown, silty, fine sand mixed with topsoil and roots",SM,Topsoil / vegetation,12.421846702388246,blue,71,0.0
119,732,2,47.59346956,-122.387357,1.0,10.5,"Loose, light brown, silty, fine sand, moist.",SM,Silty sand,12.421846702388246,blue,71,1.0
119,732,3,47.59346956,-122.387357,10.5,13.0,"Medium dense to very dense, light brown, slightly silty, fine to medium sand, moist.",SW,Sand,12.421846702388246,blue,71,10.5
120,732,1,47.59318458,-122.3870064,0.0,1.5,"Loose, dark brown, silty, fine sand mixed with topsoil and roots",SM,Topsoil / vegetation,12.396463507008486,blue,67,0.0
120,732,2,47.59318458,-122.3870064,1.5,24.5,"Loose, light brown, slightly silty, fine to medium sand and fine sand, moist.",SP,Fill,12.396463507008486,blue,67,1.5
120,732,3,47.59318458,-122.3870064,24.5,25.5,"Medium dense to dense, light brown, silty, fine sand, moist.",SM,Silty sand,12.396463507008486,blue,67,24.5
121,733,1,47.59177678,-122.3882618,0.0,4.5,"Very loose, brown, slightly silty to silty, fine to medium sand with coarse sand and numerous burnt wood fragments and cinders.",SW,Fill,12.496789196963846,blue,75,0.0
121,733,2,47.59177678,-122.3882618,4.5,13.5,"Very loose to very dense with depth, brown, slightly silty to silty, fine to medium sand with occasional coarse sand.",SW,Sand,12.496789196963846,blue,75,4.5
122,733,1,47.59181495,-122.3882753,0.0,8.0,"Very loose to loose, brown, silty, fine to medium sand with burnt wood fragments, cinders and coal debris.",SP,Fill,12.497616302514697,blue,71,0.0
122,733,2,47.59181495,-122.3882753,8.0,10.5,"Loose to medium dense, brown, silty sand and sandy silt.",SM,Silty sand,12.497616302514697,blue,71,8.0
122,733,3,47.59181495,-122.3882753,10.5,13.0,"Medium dense to very dense, brown, silty, fine to medium sand.",SP,Silty sand,12.497616302514697,blue,71,10.5
123,733,1,47.59179283,-122.3882867,0.0,5.5,"Very loose, brown, slightly silty to silty, fine to medium sand.",SM,Fill,12.498581230370773,blue,75,0.0
123,733,2,47.59179283,-122.3882867,5.5,9.0,"Medium to very dense, brown, sandy silt with occasional gravel.",SM,Sandy silt,12.498581230370773,blue,75,5.5
123,733,3,47.59179283,-122.3882867,9.0,11.5,"Loose to very dense, brown, slightly silty, fine to medium sand.",SW,Sand,12.498581230370773,blue,75,9.0
124,734,1,47.59150064,-122.3890586,0.0,12.0,"Medium dense, light brown to light gray, slightly silty to silty, fine sand, dry to moist with some iron-oxide stains.",SM,Sand,12.558051026637807,blue,73,0.0
124,734,2,47.59150064,-122.3890586,12.0,51.0,"Dense to very dense, light gray, silty to slightly silty fine sand, moist to wet, with iron-oxide stains, and zones of silt.",SM,Silty sand,12.558051026637807,blue,73,12.0
124,734,3,47.59150064,-122.3890586,51.0,66.0,"Very dense, blue-gray, silty fine sand with layers of silt.",SM,Silty sand,12.558051026637807,blue,73,51.0
124,734,4,47.59150064,-122.3890586,66.0,86.5,"Very hard, blue-gray, clayey silt to silty clay, moist with silt partings.",CL,Clayey silt,12.558051026637807,blue,73,66.0
125,734,1,47.59149643,-122.3893179,0.0,7.0,"Loose, light brown, silty sand, dry with pockets of silt, wood debris and organics.",SM,Fill,12.57755430515854,blue,66,0.0
125,734,2,47.59149643,-122.3893179,7.0,17.0,"Medium dense to dense, light gray to light brown, silty fine sand, dry with zones and pockets of silt and iron-oxide staining.",SM,Silty sand,12.57755430515854,blue,66,7.0
125,734,3,47.59149643,-122.3893179,17.0,30.0,"Very hard, blue-gray, silty clay to clayey silt, moist to dry with silt partings and fractured structure.",CL,Silty clay,12.57755430515854,blue,66,17.0
125,734,4,47.59149643,-122.3893179,30.0,78.0,"Dense to very dense, light gray, silty fine sand, dry.",SM,Silty sand,12.57755430515854,blue,66,30.0
125,734,5,47.59149643,-122.3893179,78.0,91.40000153,"Hard, blue-gray, clayey silt to silty clay, moist to dry.",CL,Clayey silt,12.57755430515854,blue,66,78.0
126,734,1,47.59127608,-122.389379,0.0,16.0,"Loose to medium dense, rust-brown to brown, slightly clayey, silty fine to medium sand, dry with pockets of silt and clay, organics, wood, and burnt wood debris.",SM,Fill,12.583307573390616,blue,66,0.0
126,734,2,47.59127608,-122.389379,16.0,40.0,"Dense to very dense, light brown to light gray, silty fine sand, dry.",SM,Silty sand,12.583307573390616,blue,66,16.0
126,734,3,47.59127608,-122.389379,40.0,66.0,"Interbedded hard, blue-gray, silty clay to clayey silt, dry to wet with slicken side and fractured structure.",CL,Silty clay,12.583307573390616,blue,66,40.0
126,734,4,47.59127608,-122.389379,66.0,100.8000031,"Very dense, light gray to blue-gray, silty fine sand with zones and layers of silt.",SM,Silty sand,12.583307573390616,blue,66,66.0
127,735,1,47.59099553,-122.3897704,0.0,0.200000003,"Dark brown, organic, silty, fine sand, moist with scattered gravel and roots",SM,Topsoil / vegetation,12.614257250125688,blue,76,0.0
127,735,2,47.59099553,-122.3897704,0.200000003,2.5,"Loose, brown, slightly silty, fine sand, moist.",SM,Fill,12.614257250125688,blue,76,0.200000003
127,735,3,47.59099553,-122.3897704,2.5,3.5,"Dark brown-black, sand and gravel, cemented, possibly asphalt.",SP,Fill,12.614257250125688,blue,76,2.5
127,735,4,47.59099553,-122.3897704,3.5,7.0,"Loose to medium dense, brown, silty fine sand, moist with fine roots.",SP,Silty sand,12.614257250125688,blue,76,3.5
127,735,5,47.59099553,-122.3897704,7.0,9.0,"Dense to very dense, light brown, fine sand, moist, trace of silt.",SP,Sand,12.614257250125688,blue,76,7.0
128,735,1,47.59106496,-122.3897161,0.0,6.0,"Loose, brown, slightly silty fine sand, moist with occasional fine roots and gravel in upper 3 ft, locally some oxidation staining.",SM,Silty sand,12.609788598711347,blue,76,0.0
128,735,2,47.59106496,-122.3897161,6.0,10.5,"Medium dense to dense, light brown to brown, fine sand, moist, locally slightly silty to silty, and some iron-oxide staining.",SP,Sand,12.609788598711347,blue,76,6.0
129,735,1,47.5911759,-122.3896389,0.0,0.100000001,Grass,Not applicable,Topsoil / vegetation,12.603376059721988,blue,76,0.0
129,735,2,47.5911759,-122.3896389,0.100000001,7.0,"Medium dense, light brown, fine sand, moist with trace of silt, occasional fine roots and some iron-oxide staining, seam of fine gravelly, fine to coarse sand.",SP,Sand,12.603376059721988,blue,76,0.100000001
129,735,3,47.5911759,-122.3896389,7.0,11.5,"Dense to very dense, light brown, fine sand, moist with trace of silt.",SM,Sand,12.603376059721988,blue,76,7.0
130,737,1,47.58363662,-122.3961401,0.0,14.5,"Gray, moist, fine grained sand with a trace of gravel.",SP,Sand,13.15825082722714,blue,80,0.0
131,737,1,47.58356967,-122.3962107,0.0,3.5,"Gray, damp, fine grained sand with minor gravel.",SP,Sand,13.164356491187569,blue,80,0.0
131,737,2,47.58356967,-122.3962107,3.5,7.0,"Reddish-brown, moist, silty, fine grained sand, with wood debris, and minor gravel.",SM,Silty sand,13.164356491187569,blue,80,3.5
131,737,3,47.58356967,-122.3962107,7.0,12.0,"Brown, moist, fine grained sand with a trace of silt, and gravel.",SP,Sand,13.164356491187569,blue,80,7.0
131,737,4,47.58356967,-122.3962107,12.0,31.0,"Gray, moist, fine grained sand.",SP,Sand,13.164356491187569,blue,80,12.0
131,737,5,47.58356967,-122.3962107,31.0,62.0,"Gray, moist, very fine to fine grained sand.",SP,Sand,13.164356491187569,blue,80,31.0
131,737,6,47.58356967,-122.3962107,62.0,64.5,"Gray, damp, silty clay, below plastic limit.",CL,Silty clay,13.164356491187569,blue,80,62.0
132,769,1,47.53177866,-122.3913879,0.0,2.599999905,"Brown silt with clay, soft.",CH,Fill,14.628272430720846,blue,51,0.0
132,769,2,47.53177866,-122.3913879,2.599999905,3.299999952,Dark brown organic topsoil,PT,Topsoil / vegetation,14.628272430720846,blue,51,2.599999905
132,769,3,47.53177866,-122.3913879,3.299999952,7.5,"Brown and mottled brown, silty, very fine sand, very stiff.",SP,Silty sand,14.628272430720846,blue,51,3.299999952
132,769,4,47.53177866,-122.3913879,7.5,8.5,"Brown to tan, clayey silt, very stiff to hard, severely fissured.",CL,Clayey silt,14.628272430720846,blue,51,7.5
133,769,1,47.53179005,-122.3910239,0.0,1.299999952,Medium brown loam topsoil with roots,PT,Topsoil / vegetation,14.60381992475599,blue,54,0.0
133,769,2,47.53179005,-122.3910239,1.299999952,3.200000048,"Brown silty, very fine sand.",SM,Silty sand,14.60381992475599,blue,54,1.299999952
133,769,3,47.53179005,-122.3910239,3.200000048,10.0,"Tan clayey silt, very stiff to hard, slightly to moderately fissured.",CL,Clayey silt,14.60381992475599,blue,54,3.200000048
133,769,4,47.53179005,-122.3910239,10.0,11.39999962,"Blue gray silt with clay, massive, hard.",CL,Silt,14.60381992475599,blue,54,10.0
134,769,1,47.53136615,-122.3912923,0.0,0.800000012,Medium brown loam topsoil,SM,Topsoil / vegetation,14.644729077445572,blue,50,0.0
134,769,2,47.53136615,-122.3912923,0.800000012,7.5,"Variable brown, sandy silt and silty sand, medium to dark brown inclusion 4 ft deep, possible ancient debris, moderate wall sloughage.",SM,Sandy silt,14.644729077445572,blue,50,0.800000012
134,769,3,47.53136615,-122.3912923,7.5,11.5,"Thin sand layer at contact. Gray clayey silt, hard, massive, slightly fissured.",CL,Clayey silt,14.644729077445572,blue,50,7.5
135,769,1,47.53159223,-122.3913853,0.0,1.0,"Variable clayey silt, soft.",CL,Clayey silt,14.638350567115156,blue,51,0.0
135,769,2,47.53159223,-122.3913853,1.0,2.400000095,"Medium brown, clayey silt, topsoil",CH,Topsoil / vegetation,14.638350567115156,blue,51,1.0
135,769,3,47.53159223,-122.3913853,2.400000095,11.39999962,"Brown, clayey silt, medium stiff to very stiff, severely fissured 6 to 8 ft depth, less fissured below.",CL,Clayey silt,14.638350567115156,blue,51,2.400000095
136,769,1,47.53159512,-122.3912073,0.0,2.200000048,"Brown, clayey loam, topsoil with roots",SM,Topsoil / vegetation,14.626546789907948,blue,54,0.0
136,769,2,47.53159512,-122.3912073,2.200000048,8.800000191,"Variable brown, clayey silt, with silty very fine sand inclusions.",CL,Clayey silt,14.626546789907948,blue,54,2.200000048
136,769,3,47.53159512,-122.3912073,8.800000191,13.0,"Tan to gray silt, massive, hard.",CL,Silt,14.626546789907948,blue,54,8.800000191
137,770,1,47.54269153,-122.3914343,0.0,1.5,"Dark brown, silty sand, with organics, moist, loose",SM,Topsoil / vegetation,14.071800434523375,blue,52,0.0
137,770,2,47.54269153,-122.3914343,1.5,7.0,"Brown, silty, gravelly sand, moist, medium dense to dense.",SM,Gravelly sand,14.071800434523375,blue,52,1.5
137,770,3,47.54269153,-122.3914343,7.0,9.0,"Gray, silty clay, highly fractured, moist, very stiff.",CL,Silty clay,14.071800434523375,blue,52,7.0
137,770,4,47.54269153,-122.3914343,9.0,10.5,"Brown, well-graded sand, moist, very dense.",SW,Sand,14.071800434523375,blue,52,9.0
138,770,1,47.54266403,-122.3916074,0.0,2.0,"Dark brown, silty sand with organics, moist, loose",Not applicable,Topsoil / vegetation,14.0848892984414,blue,43,0.0
138,770,2,47.54266403,-122.3916074,2.0,6.0,"Brown, silty, gravelly sand, moist, medium-dense to dense.",SM,Gravelly sand,14.0848892984414,blue,43,2.0
138,770,3,47.54266403,-122.3916074,6.0,8.0,"Gray, silty clay, slickensided, moist, hard.",CL,Silty clay,14.0848892984414,blue,43,6.0
138,770,4,47.54266403,-122.3916074,8.0,10.5,"Brown, gravelly sand, well-graded, moist, dense.",SW,Gravelly sand,14.0848892984414,blue,43,8.0
139,777,1,47.58065778,-122.3874144,0.0,5.5,"Brown, silty sand with organics, fine to medium grained, moist, loose.",,Fill,12.549066938446025,blue,101,0.0
139,777,2,47.58065778,-122.3874144,5.5,6.0,"Reddish-brown, slightly silty sand, fine to medium-grained, moist, medium-dense.",SM,Sand,12.549066938446025,blue,101,5.5
140,777,1,47.58056766,-122.3875612,0.0,2.5,"Black, silty sand with organics and gravel, fine to coarse grained, very moist, loose debris.",,Fill,12.5614292934444,blue,101,0.0
140,777,2,47.58056766,-122.3875612,2.5,7.0,"Brown, slightly silty sand with gravel, fine to coarse grained, moist, medium-dense.",,Fill,12.5614292934444,blue,101,2.5
141,777,1,47.58068601,-122.3877032,0.0,5.0,"Brown, silty sand with organics, fine to medium-grained, moist, loose.",,Fill,12.570124627432596,blue,100,0.0
142,777,1,47.58063127,-122.3876972,0.0,3.0,"Brown, silty, sand with organics, fine to medium-grained, moist, loose.",,Fill,12.570544336289135,blue,100,0.0
142,777,2,47.58063127,-122.3876972,3.0,3.5,"Black, silty organic sand with gravel, very moist, loose",Not applicable,Topsoil / vegetation,12.570544336289135,blue,100,3.0
142,777,3,47.58063127,-122.3876972,3.5,6.0,"Reddish-brown, silty sand with gravel, fine to coarse-grained, moist, medium-dense.",SM,Silty sand,12.570544336289135,blue,100,3.5
143,777,1,47.5805655,-122.3876948,0.0,4.0,"Brown, silty sand, fine to medium-grained, moist, loose, brick debris.",,Fill,12.57141055820282,blue,100,0.0
143,777,2,47.5805655,-122.3876948,4.0,10.5,"Tan to reddish-brown, silty sand with gravel, fine to coarse grained, moist, medium-dense.",SM,Silty sand,12.57141055820282,blue,100,4.0
144,777,1,47.58056682,-122.3874436,0.0,4.5,"Reddish-brown, silty sand with gravel, fine to coarse grained, moist, loose.",,Fill,12.55268718015455,blue,101,0.0
144,777,2,47.58056682,-122.3874436,4.5,5.0,"Black, silty, organic sand with gravel, moist, loose",Not applicable,Topsoil / vegetation,12.55268718015455,blue,101,4.5
144,777,3,47.58056682,-122.3874436,5.0,8.5,"Reddish-brown, silty sand with gravel, fine to coarse grained, moist, medium-dense.",SM,Silty sand,12.55268718015455,blue,101,5.0
145,777,1,47.58067234,-122.3873623,0.0,6.0,"Brown, silty sand, fine to medium-grained, moist, loose.",,Fill,12.54495679466176,blue,101,0.0
145,777,2,47.58067234,-122.3873623,6.0,10.0,"Reddish-brown, silty sand with trace gravel, fine to medium-grained, moist, medium-dense.",SM,Silty sand,12.54495679466176,blue,101,6.0
146,778,1,47.53518786,-122.3888079,0.0,5.0,"Very loose to loose, brown, silty fine sand and fine sandy silt, moist to dry with scattered gravel and wood fragments.",,Fill,14.274068244311314,blue,95,0.0
146,778,2,47.53518786,-122.3888079,5.0,7.0,"Medium-dense, silty, fine sand and silt, moist.",,Silty sand,14.274068244311314,blue,95,5.0
146,778,3,47.53518786,-122.3888079,7.0,9.0,"Dense to very dense, brown, clean, fine to medium sand, moist.",,Sand,14.274068244311314,blue,95,7.0
147,778,1,47.53526179,-122.3888145,0.0,6.0,"Very loose to loose, silty, fine sand and fine, sandy silt, moist to dry with scattered gravel.",,Fill,14.27056441347602,blue,95,0.0
147,778,2,47.53526179,-122.3888145,6.0,9.0,"Medium dense, brown, slightly silty, fine to medium sand, moist.",,Sand,14.27056441347602,blue,95,6.0
147,778,3,47.53526179,-122.3888145,9.0,11.0,"Dense to very dense, brown, slightly silty to clean, fine to medium sand, moist with silt layer, and dark brown staining.",,Sand,14.27056441347602,blue,95,9.0
148,778,1,47.53522015,-122.3888455,0.0,3.5,"Very loose to loose, brown silty fine sand and fine sandy silt, moist to dry with scattered gravel.",,Fill,14.274831542422149,blue,95,0.0
148,778,2,47.53522015,-122.3888455,3.5,7.0,"Medium dense to dense, brown, slightly silty to clean, fine to medium sand, moist.",,Sand,14.274831542422149,blue,95,3.5
148,778,3,47.53522015,-122.3888455,7.0,8.5,"Dense to very dense, brown, slightly silty to clean, fine to medium sand, moist.",,Sand,14.274831542422149,blue,95,7.0
149,778,1,47.5353429,-122.3887162,0.0,2.0,"Very loose to loose, brown, silty fine sand and fine sandy silt, moist to dry with scattered gravel and organics.",,Fill,14.259748001096211,blue,99,0.0
149,778,2,47.5353429,-122.3887162,2.0,4.0,"Medium dense, brown, silty fine sand and fine sandy silt, moist.",,Silty sand,14.259748001096211,blue,99,2.0
149,778,3,47.5353429,-122.3887162,4.0,5.5,"Dense to very dense, brown, silty fine sand and clean, fine to medium sand, moist.",,Silty sand,14.259748001096211,blue,99,4.0
150,778,1,47.53529702,-122.3888401,0.0,7.0,"Very loose to loose, brown, silty, fine to medium sand, moist to wet.",,Fill,14.270380341152755,blue,95,0.0
150,778,2,47.53529702,-122.3888401,7.0,12.5,"Medium dense, brown, slightly silty fine sand, dry.",,Sand,14.270380341152755,blue,95,7.0
150,778,3,47.53529702,-122.3888401,12.5,15.0,"Dense to very dense, brown, slightly silty, fine sand, moist with layers of silty fine sand.",,Sand,14.270380341152755,blue,95,12.5
151,778,1,47.53534707,-122.3887973,0.0,3.5,"Very loose to loose, brown, gravelly, silty, fine to medium sand, dry.",,Fill,14.264887101811263,blue,95,0.0
151,778,2,47.53534707,-122.3887973,3.5,5.0,"Medium dense, brown and dark brown, silty fine sand, dry with scattered gravel.",,Fill,14.264887101811263,blue,95,3.5
151,778,3,47.53534707,-122.3887973,5.0,7.5,"Loose, dark brown, silty fine sand, dry.",,Fill,14.264887101811263,blue,95,5.0
151,778,4,47.53534707,-122.3887973,7.5,10.0,"Medium dense, brown, slightly silty fine sand, dry with fine roots.",,Sand,14.264887101811263,blue,95,7.5
151,778,5,47.53534707,-122.3887973,10.0,12.0,"Dense to very dense, brown, slightly silty, fine to medium sand, moist.",,Sand,14.264887101811263,blue,95,10.0
152,778,1,47.53517775,-122.3887549,0.0,0.5,"Very loose topsoil, moist",Not applicable,Topsoil / vegetation,14.271105861506216,blue,95,0.0
152,778,2,47.53517775,-122.3887549,0.5,1.5,"Very loose, dark brown, silty, fine sand, moist.",,Silty sand,14.271105861506216,blue,95,0.5
152,778,3,47.53517775,-122.3887549,1.5,4.5,"Loose to medium dense, brown, silty, fine sand to fine sandy silt, iron-oxide staining, moist.",,Silty sand,14.271105861506216,blue,95,1.5
152,778,4,47.53517775,-122.3887549,4.5,7.0,"Medium dense to dense, brown to grayish-brown, fine sandy silt to silty, fine sand, with iron-oxide laminations, moist.",,Sandy silt,14.271105861506216,blue,95,4.5
152,778,5,47.53517775,-122.3887549,7.0,7.400000095,"Very dense, brown to grayish-brown, fine sandy silt to silty fine sand, with iron-oxide laminations, moist.",,Sandy silt,14.271105861506216,blue,95,7.0
153,778,1,47.5352173,-122.3886834,0.0,0.5,"Very loose, dark brown, slightly silty, fine to medium sand, with roots, moist.",,Sand,14.264272886031694,blue,99,0.0
153,778,2,47.5352173,-122.3886834,0.5,2.5,"Loose, brown, slightly silty to silty, fine to medium sand.",,Sand,14.264272886031694,blue,99,0.5
153,778,3,47.5352173,-122.3886834,2.5,5.5,"Medium dense to dense, brown, fine sandy silt, with iron-oxide staining, moist.",,Sandy silt,14.264272886031694,blue,99,2.5
153,778,4,47.5352173,-122.3886834,5.5,5.800000191,"Very dense, brown, fine sandy silt, with iron-oxide staining, moist.",,Sandy silt,14.264272886031694,blue,99,5.5
154,778,1,47.53528496,-122.3887384,0.0,3.0,"Very loose to loose, dark brown, silty, fine sand, moist.",,Fill,14.264300834789143,blue,99,0.0
154,778,2,47.53528496,-122.3887384,3.0,4.5,"Loose to medium dense, brownish-gray, slightly silty, fine sand, moist.",,Fill,14.264300834789143,blue,99,3.0
154,778,3,47.53528496,-122.3887384,4.5,5.0,"Dense, brown, fine to medium sand.",,Sand,14.264300834789143,blue,99,4.5
154,778,4,47.53528496,-122.3887384,5.0,6.0,"Very dense, grayish-brown silt, moist.",,Silt,14.264300834789143,blue,99,5.0
155,778,1,47.53528456,-122.3887627,0.0,0.5,Concrete.,Not applicable,Asphalt / concrete,14.265928102154485,blue,95,0.0
155,778,2,47.53528456,-122.3887627,0.5,4.0,"Loose to medium dense, brown, layered, fine sandy silt and silty, fine sand, moist.",,Sandy silt,14.265928102154485,blue,95,0.5
155,778,3,47.53528456,-122.3887627,4.0,8.0,"Dense, brown, slightly silty, fine sand, moist.",,Sand,14.265928102154485,blue,95,4.0
156,779,1,47.53313266,-122.3892292,0.0,8.0,"Loose, brown, slightly silty to silty, fine sand with scattered gravel ashes and bricks, moist to wet.",,Fill,14.412676138825464,blue,101,0.0
156,779,2,47.53313266,-122.3892292,8.0,9.5,"Very dense, brown, clean to silty sand and fine sandy silt with silt layers.",,Sand,14.412676138825464,blue,101,8.0
157,779,1,47.53313084,-122.3891724,0.0,7.5,"Loose, brown, clean to silty sand with scattered gravel and ashes.",,Fill,14.409049383104408,blue,101,0.0
157,779,2,47.53313084,-122.3891724,7.5,11.0,"Loose to medium dense, brown, slightly silty sand with scattered gravel.",,Sand,14.409049383104408,blue,101,7.5
157,779,3,47.53313084,-122.3891724,11.0,13.5,"Very dense, brown, slightly to silty, gravelly sand.",,Gravelly sand,14.409049383104408,blue,101,11.0
